benchmark,solver,configuration,time,status,result,verifier-time,verifier-status,verifier-result,drat,drat_final,drat_time,cake,VBS_Origin,name
new/170055892.cnf.bz2,Kissat-sc2020-unsat,default,3.18835,complete,SAT,0.0100241,complete,SAT-VERIFIED,None,None,None,None,False,Kissat-unsat
new/170055892.cnf.bz2,MLCMDChronoBT-DL-Scavel,default,438.003,complete,SAT,0.02475,complete,SAT-VERIFIED,None,None,None,None,False,Scavel
new/170055892.cnf.bz2,Maple-LCM-Dist-alluip-trail,default,5000.02,timeout (wallclock),UNKNOWN,0.01881,complete,--,None,None,None,None,False,Maple-alluip-trail
new/170055892.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,LRB_VSIDS_2_init,5000.08,timeout (wallclock),UNKNOWN,0.0209369,complete,--,None,None,None,None,False,MapleCOMSPS_init
new/170055892.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,default_drup,5000.02,timeout (wallclock),UNKNOWN,0.0295731,complete,--,None,None,None,None,False,MapleCOMSPS_drup
new/170055892.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel01,default,5000.02,timeout (wallclock),UNKNOWN,0.0233309,complete,--,None,None,None,None,False,Scavel01
new/170055892.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel02,default,5000.02,timeout (wallclock),UNKNOWN,0.017372,complete,--,None,None,None,None,False,Scavel02
new/170055892.cnf.bz2,MapleLCMDistChronoBT-DL-f2trc,default,5000.11,timeout (cpu),UNKNOWN,0.023714,complete,--,None,None,None,None,False,f2trc-DL
new/170055892.cnf.bz2,MapleLCMDistChronoBT-DL-v3,default,5000.01,timeout (wallclock),UNKNOWN,0.018787,complete,--,None,None,None,None,False,MapleCBT-DL-v3
new/170055892.cnf.bz2,MapleLCMDistChronoBT-f2trc,default,5000.01,timeout (wallclock),UNKNOWN,0.0276189,complete,--,None,None,None,None,False,f2trc
new/170055892.cnf.bz2,MapleLCMDistChronoBT-f2trc-s,default,2371.35,complete,SAT,0.017991,complete,SAT-VERIFIED,None,None,None,None,False,f2trc-s
new/170055892.cnf.bz2,Maple_CM+dist,default,5000.01,timeout (wallclock),UNKNOWN,0.0211679,complete,--,None,None,None,None,False,MapleCM+dist
new/170055892.cnf.bz2,Maple_CM+dist+sattime2s+-,default,0.013339,complete,SAT,0.0108969,complete,SAT-VERIFIED,None,None,None,None,True,MapleCM+dist+sat2s
new/170055892.cnf.bz2,Maple_CM+dist+simp2--,default,5000.06,timeout (wallclock),UNKNOWN,0.0306319,complete,--,None,None,None,None,False,MapleCM+dist+simp2
new/170055892.cnf.bz2,Maple_CMused+dist,default,5000.03,timeout (wallclock),UNKNOWN,0.0212371,complete,--,None,None,None,None,False,MapleCMused+dist
new/170055892.cnf.bz2,Maple_mix,default,5000.01,timeout (wallclock),UNKNOWN,0.026856,complete,--,None,None,None,None,False,Maple_Mix
new/170055892.cnf.bz2,Maple_simp,default,5000.1,timeout (wallclock),UNKNOWN,0.02524,complete,--,None,None,None,None,False,Maple_Simp
new/170055892.cnf.bz2,ParaFROST,default,5000.02,timeout (wallclock),UNKNOWN,0.0170339,complete,--,None,None,None,None,False,ParaFROST
new/170055892.cnf.bz2,ParaFROST_CBT,default,5000.08,timeout (wallclock),UNKNOWN,0.0154679,complete,--,None,None,None,None,False,ParaFROST_CBT
new/170055892.cnf.bz2,PauSat,default,5000.02,timeout (wallclock),UNKNOWN,0.020397,complete,--,None,None,None,None,False,PauSat
new/170055892.cnf.bz2,PauSat_noproof,default,5000.11,timeout (wallclock),UNKNOWN,0.0264179,complete,--,None,None,None,None,False,PauSat_noproof
new/170055892.cnf.bz2,Relaxed_LCMDCBDL,default,107.808,complete,SAT,0.023738,complete,SAT-VERIFIED,None,None,None,None,False,Relaxed
new/170055892.cnf.bz2,Relaxed_LCMDCBDL_newTech,default,281.305,complete,SAT,0.0227761,complete,SAT-VERIFIED,None,None,None,None,False,Relaxed_newTech
new/170055892.cnf.bz2,SLIME,default,4835.21,complete,SAT,0.024172,complete,SAT-VERIFIED,None,None,None,None,False,SLIME
new/170055892.cnf.bz2,Top16-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.04,timeout (wallclock),UNKNOWN,0.0250179,complete,--,None,None,None,None,False,Undominated16
new/170055892.cnf.bz2,Top24-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.03,timeout (wallclock),UNKNOWN,0.0238031,complete,--,None,None,None,None,False,Undominated24
new/170055892.cnf.bz2,Top36-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.03,timeout (wallclock),UNKNOWN,0.012524,complete,--,None,None,None,None,False,Undominated36
new/170055892.cnf.bz2,Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.08,timeout (wallclock),UNKNOWN,0.028253,complete,--,None,None,None,None,False,Undominated
new/170055892.cnf.bz2,cadical-alluip,default,54.3518,complete,SAT,0.019195,complete,SAT-VERIFIED,None,None,None,None,False,CaDiCaL-alluip
new/170055892.cnf.bz2,cadical-alluip-trail,default,51.4649,complete,SAT,0.012184,complete,SAT-VERIFIED,None,None,None,None,False,CaDiCaL-alluip-trail
new/170055892.cnf.bz2,cadical-trail,default,30.0261,complete,SAT,0.0128111,complete,SAT-VERIFIED,None,None,None,None,False,CaDiCaL-trail
new/170055892.cnf.bz2,cryptominisat-ccnr,default,18.5622,complete,SAT,0.011771,complete,SAT-VERIFIED,None,None,None,None,False,CMS-ccnr
new/170055892.cnf.bz2,cryptominisat-ccnr-lsids,default,18.2636,complete,SAT,0.011636,complete,SAT-VERIFIED,None,None,None,None,False,CMS-ccnr-lsids
new/170055892.cnf.bz2,cryptominisat-walksat,default,18.1986,complete,SAT,0.013934,complete,SAT-VERIFIED,None,None,None,None,False,CMS-walksat
new/170055892.cnf.bz2,exp_L_MLD_CBT_DL,default,5000.02,timeout (wallclock),UNKNOWN,0.0350189,complete,--,None,None,None,None,False,exp_L_MLD_CBT_DL
new/170055892.cnf.bz2,exp_V_LGB_MLD_CBT_DL,default,5000.02,timeout (wallclock),UNKNOWN,0.021684,complete,--,None,None,None,None,False,exp_V_LGB_MLD_CBT_DL
new/170055892.cnf.bz2,exp_V_L_MLD_CBT_DL,default,5000.1,timeout (wallclock),UNKNOWN,0.0282209,complete,--,None,None,None,None,False,exp_V_L_MLD_CBT_DL
new/170055892.cnf.bz2,exp_V_MLD_CBT_DL,default,431.101,complete,SAT,0.021453,complete,SAT-VERIFIED,None,None,None,None,False,exp_V_MLD_CBT_DL
new/170055892.cnf.bz2,glucose3.0,proofs,5000.01,timeout (wallclock),UNKNOWN,0.034423,complete,--,None,None,None,None,False,Glucose3.0_proofs
new/170055892.cnf.bz2,upGlucose-3.0_PADC,default,5000.11,timeout (wallclock),UNKNOWN,0.026182,complete,--,None,None,None,None,False,upGlucose3.0_PADC
new/170058143.cnf.bz2,CaDiCaL-sc2020,default,5000.05,timeout (wallclock),UNKNOWN,0.023145,complete,--,None,None,None,None,False,CaDiCaL-sc2020
new/170058143.cnf.bz2,DurianSat,default,5000.02,timeout (wallclock),UNKNOWN,0.0166329,complete,--,None,None,None,None,False,DurianSat
new/170058143.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL,5000.06,timeout (wallclock),UNKNOWN,0.0235941,complete,--,None,None,None,None,False,PADC_DL
new/170058143.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Exp,5000.03,timeout (wallclock),UNKNOWN,0.0146379,complete,--,None,None,None,None,False,PADC_DL_OVAU_Exp
new/170058143.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Lin,5000.03,timeout (wallclock),UNKNOWN,0.024073,complete,--,None,None,None,None,False,PADC_DL_OVAU_Lin
new/170058143.cnf.bz2,ExMapleLCMDistChronoBT,PSIDS_DL,5000.11,timeout (wallclock),UNKNOWN,0.0271221,complete,--,None,None,None,None,False,PSIDS_DL
new/170058143.cnf.bz2,Kissat-sc2020-default,default,4.50047,complete,SAT,0.01156,complete,SAT-VERIFIED,None,None,None,None,False,Kissat
new/170058143.cnf.bz2,Kissat-sc2020-sat,default,9.79743,complete,SAT,0.00986292,complete,SAT-VERIFIED,None,None,None,None,False,Kissat-sat
new/170058143.cnf.bz2,Kissat-sc2020-unsat,default,14.931,complete,SAT,0.0140661,complete,SAT-VERIFIED,None,None,None,None,False,Kissat-unsat
new/170058143.cnf.bz2,MLCMDChronoBT-DL-Scavel,default,2480.78,complete,SAT,0.020876,complete,SAT-VERIFIED,None,None,None,None,False,Scavel
new/170058143.cnf.bz2,Maple-LCM-Dist-alluip-trail,default,5000.08,timeout (wallclock),UNKNOWN,0.0236001,complete,--,None,None,None,None,False,Maple-alluip-trail
new/170058143.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,LRB_VSIDS_2_init,5000.03,timeout (wallclock),UNKNOWN,0.0339591,complete,--,None,None,None,None,False,MapleCOMSPS_init
new/170058143.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,default_drup,5000.06,timeout (wallclock),UNKNOWN,0.0184519,complete,--,None,None,None,None,False,MapleCOMSPS_drup
new/170058143.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel01,default,5000.02,timeout (wallclock),UNKNOWN,0.0245019,complete,--,None,None,None,None,False,Scavel01
new/170058143.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel02,default,531.163,complete,SAT,0.01919,complete,SAT-VERIFIED,None,None,None,None,False,Scavel02
new/170058143.cnf.bz2,MapleLCMDistChronoBT-DL-f2trc,default,5000.03,timeout (wallclock),UNKNOWN,0.0200031,complete,--,None,None,None,None,False,f2trc-DL
new/170058143.cnf.bz2,MapleLCMDistChronoBT-DL-v3,default,5000.02,timeout (wallclock),UNKNOWN,0.0258039,complete,--,None,None,None,None,False,MapleCBT-DL-v3
new/170058143.cnf.bz2,MapleLCMDistChronoBT-f2trc,default,1769.91,complete,SAT,0.018892,complete,SAT-VERIFIED,None,None,None,None,False,f2trc
new/170058143.cnf.bz2,MapleLCMDistChronoBT-f2trc-s,default,3301.69,complete,SAT,0.0211029,complete,SAT-VERIFIED,None,None,None,None,False,f2trc-s
new/170058143.cnf.bz2,Maple_CM+dist,default,5000.05,timeout (wallclock),UNKNOWN,0.0314929,complete,--,None,None,None,None,False,MapleCM+dist
new/170058143.cnf.bz2,Maple_CM+dist+sattime2s+-,default,0.101084,complete,SAT,0.0126029,complete,SAT-VERIFIED,None,None,None,None,True,MapleCM+dist+sat2s
new/170058143.cnf.bz2,Maple_CM+dist+simp2--,default,5000.02,timeout (cpu),UNKNOWN,0.0260899,complete,--,None,None,None,None,False,MapleCM+dist+simp2
new/170058143.cnf.bz2,Maple_CMused+dist,default,5000.03,timeout (wallclock),UNKNOWN,0.0233209,complete,--,None,None,None,None,False,MapleCMused+dist
new/170058143.cnf.bz2,Maple_mix,default,5000.04,timeout (wallclock),UNKNOWN,0.033722,complete,--,None,None,None,None,False,Maple_Mix
new/170058143.cnf.bz2,Maple_simp,default,5000.02,timeout (wallclock),UNKNOWN,0.026079,complete,--,None,None,None,None,False,Maple_Simp
new/170058143.cnf.bz2,ParaFROST,default,5000.08,timeout (wallclock),UNKNOWN,0.016316,complete,--,None,None,None,None,False,ParaFROST
new/170058143.cnf.bz2,ParaFROST_CBT,default,5000.02,timeout (wallclock),UNKNOWN,0.022948,complete,--,None,None,None,None,False,ParaFROST_CBT
new/170058143.cnf.bz2,PauSat,default,5000.03,timeout (wallclock),UNKNOWN,0.023847,complete,--,None,None,None,None,False,PauSat
new/170058143.cnf.bz2,PauSat_noproof,default,5000.1,timeout (wallclock),UNKNOWN,0.022698,complete,--,None,None,None,None,False,PauSat_noproof
new/170058143.cnf.bz2,Relaxed_LCMDCBDL,default,198.489,complete,SAT,0.0199571,complete,SAT-VERIFIED,None,None,None,None,False,Relaxed
new/170058143.cnf.bz2,Relaxed_LCMDCBDL_newTech,default,350.553,complete,SAT,0.0176679,complete,SAT-VERIFIED,None,None,None,None,False,Relaxed_newTech
new/170058143.cnf.bz2,SLIME,default,5000.01,timeout (wallclock),UNKNOWN,0.019098,complete,--,None,None,None,None,False,SLIME
new/170058143.cnf.bz2,Top16-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.05,timeout (wallclock),UNKNOWN,0.0157561,complete,--,None,None,None,None,False,Undominated16
new/170058143.cnf.bz2,Top24-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.05,timeout (wallclock),UNKNOWN,0.0132681,complete,--,None,None,None,None,False,Undominated24
new/170058143.cnf.bz2,Top36-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.07,timeout (wallclock),UNKNOWN,0.0182591,complete,--,None,None,None,None,False,Undominated36
new/170058143.cnf.bz2,Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.03,timeout (wallclock),UNKNOWN,0.019197,complete,--,None,None,None,None,False,Undominated
new/170058143.cnf.bz2,cadical-alluip,default,89.0858,complete,SAT,0.018002,complete,SAT-VERIFIED,None,None,None,None,False,CaDiCaL-alluip
new/170058143.cnf.bz2,cadical-alluip-trail,default,86.3395,complete,SAT,0.017531,complete,SAT-VERIFIED,None,None,None,None,False,CaDiCaL-alluip-trail
new/170058143.cnf.bz2,cadical-trail,default,29.4461,complete,SAT,0.017485,complete,SAT-VERIFIED,None,None,None,None,False,CaDiCaL-trail
new/170058143.cnf.bz2,cryptominisat-ccnr,default,18.5272,complete,SAT,0.016163,complete,SAT-VERIFIED,None,None,None,None,False,CMS-ccnr
new/170058143.cnf.bz2,cryptominisat-ccnr-lsids,default,18.5616,complete,SAT,0.0106561,complete,SAT-VERIFIED,None,None,None,None,False,CMS-ccnr-lsids
new/170058143.cnf.bz2,cryptominisat-walksat,default,17.9245,complete,SAT,0.0149719,complete,SAT-VERIFIED,None,None,None,None,False,CMS-walksat
new/170058143.cnf.bz2,exp_L_MLD_CBT_DL,default,2429.47,complete,SAT,0.0175429,complete,SAT-VERIFIED,None,None,None,None,False,exp_L_MLD_CBT_DL
new/170058143.cnf.bz2,exp_V_LGB_MLD_CBT_DL,default,5000.05,timeout (wallclock),UNKNOWN,0.0241881,complete,--,None,None,None,None,False,exp_V_LGB_MLD_CBT_DL
new/170058143.cnf.bz2,exp_V_L_MLD_CBT_DL,default,2423.78,complete,SAT,0.016294,complete,SAT-VERIFIED,None,None,None,None,False,exp_V_L_MLD_CBT_DL
new/170058143.cnf.bz2,exp_V_MLD_CBT_DL,default,2449.08,complete,SAT,0.021319,complete,SAT-VERIFIED,None,None,None,None,False,exp_V_MLD_CBT_DL
new/170058143.cnf.bz2,glucose3.0,proofs,5000.11,timeout (wallclock),UNKNOWN,0.022735,complete,--,None,None,None,None,False,Glucose3.0_proofs
new/170058143.cnf.bz2,upGlucose-3.0_PADC,default,5000.09,timeout (wallclock),UNKNOWN,0.028161,complete,--,None,None,None,None,False,upGlucose3.0_PADC
new/170058440.cnf.bz2,CaDiCaL-sc2020,default,5000.01,timeout (wallclock),UNKNOWN,0.0301331,complete,--,None,None,None,None,False,CaDiCaL-sc2020
new/170058440.cnf.bz2,DurianSat,default,5000.02,timeout (wallclock),UNKNOWN,0.0156389,complete,--,None,None,None,None,False,DurianSat
new/170058440.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL,5000.03,timeout (wallclock),UNKNOWN,0.0219079,complete,--,None,None,None,None,False,PADC_DL
new/170058440.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Exp,5000.04,timeout (wallclock),UNKNOWN,0.021124,complete,--,None,None,None,None,False,PADC_DL_OVAU_Exp
new/170058440.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Lin,5000.02,timeout (wallclock),UNKNOWN,0.0147579,complete,--,None,None,None,None,False,PADC_DL_OVAU_Lin
new/170058440.cnf.bz2,ExMapleLCMDistChronoBT,PSIDS_DL,5000.03,timeout (wallclock),UNKNOWN,0.015784,complete,--,None,None,None,None,False,PSIDS_DL
new/170058440.cnf.bz2,Kissat-sc2020-default,default,1650.44,complete,SAT,0.025057,complete,SAT-VERIFIED,None,None,None,None,False,Kissat
new/170058440.cnf.bz2,Kissat-sc2020-sat,default,401.878,complete,SAT,0.0160049,complete,SAT-VERIFIED,None,None,None,None,False,Kissat-sat
new/170058440.cnf.bz2,Kissat-sc2020-unsat,default,355.464,complete,SAT,0.020386,complete,SAT-VERIFIED,None,None,None,None,False,Kissat-unsat
new/170058440.cnf.bz2,MLCMDChronoBT-DL-Scavel,default,76.3474,complete,SAT,0.0136399,complete,SAT-VERIFIED,None,None,None,None,False,Scavel
new/170058440.cnf.bz2,Maple-LCM-Dist-alluip-trail,default,68.6061,complete,SAT,0.0171179,complete,SAT-VERIFIED,None,None,None,None,False,Maple-alluip-trail
new/170058440.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,LRB_VSIDS_2_init,5000.03,timeout (wallclock),UNKNOWN,0.024941,complete,--,None,None,None,None,False,MapleCOMSPS_init
new/170058440.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,default_drup,1002.61,complete,SAT,0.0230239,complete,SAT-VERIFIED,None,None,None,None,False,MapleCOMSPS_drup
new/170058440.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel01,default,2728.96,complete,SAT,0.019316,complete,SAT-VERIFIED,None,None,None,None,False,Scavel01
new/170058440.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel02,default,5000.02,timeout (wallclock),UNKNOWN,0.0262869,complete,--,None,None,None,None,False,Scavel02
new/170058440.cnf.bz2,MapleLCMDistChronoBT-DL-f2trc,default,5000.03,timeout (wallclock),UNKNOWN,0.0179761,complete,--,None,None,None,None,False,f2trc-DL
new/170058440.cnf.bz2,MapleLCMDistChronoBT-DL-v3,default,4999.94,timeout (cpu),UNKNOWN,0.021374,complete,--,None,None,None,None,False,MapleCBT-DL-v3
new/170058440.cnf.bz2,MapleLCMDistChronoBT-f2trc,default,5000.02,timeout (wallclock),UNKNOWN,0.021483,complete,--,None,None,None,None,False,f2trc
new/170058440.cnf.bz2,MapleLCMDistChronoBT-f2trc-s,default,5000.02,timeout (wallclock),UNKNOWN,0.015861,complete,--,None,None,None,None,False,f2trc-s
new/170058440.cnf.bz2,Maple_CM+dist,default,5000.08,timeout (wallclock),UNKNOWN,0.0271431,complete,--,None,None,None,None,False,MapleCM+dist
new/170058440.cnf.bz2,Maple_CM+dist+sattime2s+-,default,5000.08,timeout (wallclock),UNKNOWN,0.02118,complete,--,None,None,None,None,False,MapleCM+dist+sat2s
new/170058440.cnf.bz2,Maple_CM+dist+simp2--,default,5000.02,timeout (wallclock),UNKNOWN,0.017826,complete,--,None,None,None,None,False,MapleCM+dist+simp2
new/170058440.cnf.bz2,Maple_CMused+dist,default,5000.11,timeout (wallclock),UNKNOWN,0.0203131,complete,--,None,None,None,None,False,MapleCMused+dist
new/170058440.cnf.bz2,Maple_mix,default,5000.03,timeout (wallclock),UNKNOWN,0.030229,complete,--,None,None,None,None,False,Maple_Mix
new/170058440.cnf.bz2,Maple_simp,default,5000.11,timeout (wallclock),UNKNOWN,0.026985,complete,--,None,None,None,None,False,Maple_Simp
new/170058440.cnf.bz2,ParaFROST,default,2992.73,complete,SAT,0.0182631,complete,SAT-VERIFIED,None,None,None,None,False,ParaFROST
new/170058440.cnf.bz2,ParaFROST_CBT,default,2993.81,complete,SAT,0.0171829,complete,SAT-VERIFIED,None,None,None,None,False,ParaFROST_CBT
new/170058440.cnf.bz2,PauSat,default,5000.11,timeout (wallclock),UNKNOWN,0.0255861,complete,--,None,None,None,None,False,PauSat
new/170058440.cnf.bz2,PauSat_noproof,default,5000.11,timeout (wallclock),UNKNOWN,0.026812,complete,--,None,None,None,None,False,PauSat_noproof
new/170058440.cnf.bz2,Relaxed_LCMDCBDL,default,642.406,complete,SAT,0.023969,complete,SAT-VERIFIED,None,None,None,None,False,Relaxed
new/170058440.cnf.bz2,Relaxed_LCMDCBDL_newTech,default,391.012,complete,SAT,0.013654,complete,SAT-VERIFIED,None,None,None,None,False,Relaxed_newTech
new/170058440.cnf.bz2,SLIME,default,5000.01,timeout (wallclock),UNKNOWN,0.020685,complete,--,None,None,None,None,False,SLIME
new/170058440.cnf.bz2,Top16-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.03,timeout (wallclock),UNKNOWN,0.0213139,complete,--,None,None,None,None,False,Undominated16
new/170058440.cnf.bz2,Top24-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.04,timeout (wallclock),UNKNOWN,0.0261269,complete,--,None,None,None,None,False,Undominated24
new/170058440.cnf.bz2,Top36-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.04,timeout (wallclock),UNKNOWN,0.0161799,complete,--,None,None,None,None,False,Undominated36
new/170058440.cnf.bz2,Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.11,timeout (wallclock),UNKNOWN,0.022207,complete,--,None,None,None,None,False,Undominated
new/170058440.cnf.bz2,cadical-alluip,default,1909.36,complete,SAT,0.023607,complete,SAT-VERIFIED,None,None,None,None,False,CaDiCaL-alluip
new/170058440.cnf.bz2,cadical-alluip-trail,default,1883.27,complete,SAT,0.019843,complete,SAT-VERIFIED,None,None,None,None,False,CaDiCaL-alluip-trail
new/170058440.cnf.bz2,cadical-trail,default,168.783,complete,SAT,0.016434,complete,SAT-VERIFIED,None,None,None,None,False,CaDiCaL-trail
new/170058440.cnf.bz2,cryptominisat-ccnr,default,66.343,complete,SAT,0.020809,complete,SAT-VERIFIED,None,None,None,None,True,CMS-ccnr
new/170058440.cnf.bz2,cryptominisat-ccnr-lsids,default,67.1001,complete,SAT,0.020216,complete,SAT-VERIFIED,None,None,None,None,False,CMS-ccnr-lsids
new/170058440.cnf.bz2,cryptominisat-walksat,default,1425.87,complete,SAT,0.0235671,complete,SAT-VERIFIED,None,None,None,None,False,CMS-walksat
new/170058440.cnf.bz2,exp_L_MLD_CBT_DL,default,5000.08,timeout (wallclock),UNKNOWN,0.0273129,complete,--,None,None,None,None,False,exp_L_MLD_CBT_DL
new/170058440.cnf.bz2,exp_V_LGB_MLD_CBT_DL,default,5000.11,timeout (wallclock),UNKNOWN,0.0204551,complete,--,None,None,None,None,False,exp_V_LGB_MLD_CBT_DL
new/170058440.cnf.bz2,exp_V_L_MLD_CBT_DL,default,5000.04,timeout (wallclock),UNKNOWN,0.016569,complete,--,None,None,None,None,False,exp_V_L_MLD_CBT_DL
new/170058440.cnf.bz2,exp_V_MLD_CBT_DL,default,78.4703,complete,SAT,0.0230489,complete,SAT-VERIFIED,None,None,None,None,False,exp_V_MLD_CBT_DL
new/170058440.cnf.bz2,glucose3.0,proofs,5000.05,timeout (wallclock),UNKNOWN,0.0230469,complete,--,None,None,None,None,False,Glucose3.0_proofs
new/170058440.cnf.bz2,upGlucose-3.0_PADC,default,5000.08,timeout (wallclock),UNKNOWN,0.01558,complete,--,None,None,None,None,False,upGlucose3.0_PADC
new/170059081.cnf.bz2,CaDiCaL-sc2020,default,5000.08,timeout (wallclock),UNKNOWN,0.015053,complete,--,None,None,None,None,False,CaDiCaL-sc2020
new/170059081.cnf.bz2,DurianSat,default,5000.03,timeout (wallclock),UNKNOWN,0.0230061,complete,--,None,None,None,None,False,DurianSat
new/170059081.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL,3764.3,complete,SAT,0.023137,complete,SAT-VERIFIED,None,None,None,None,False,PADC_DL
new/170059081.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Exp,1523.53,complete,SAT,0.0263649,complete,SAT-VERIFIED,None,None,None,None,False,PADC_DL_OVAU_Exp
