benchmark,solver,configuration,solver time,status,result,verifier time,verifier result
sat/Steiner-15-7-bce.cnf.bz2,cadical-trail,default,0.0208691,complete,UNSAT,0.117738,--
sat/Steiner-15-7-bce.cnf.bz2,cryptominisat-ccnr,default,0.0147121,complete,UNSAT,0.122163,--
sat/Steiner-15-7-bce.cnf.bz2,cryptominisat-ccnr-lsids,default,0.012244,complete,UNSAT,0.120711,--
sat/Steiner-15-7-bce.cnf.bz2,cryptominisat-walksat,default,0.0115149,complete,UNSAT,0.121628,--
sat/Steiner-15-7-bce.cnf.bz2,exp_L_MLD_CBT_DL,default,0.010928,complete,UNSAT,0.118724,--
sat/Steiner-15-7-bce.cnf.bz2,exp_V_LGB_MLD_CBT_DL,default,0.00939388,complete,UNSAT,0.118207,--
sat/Steiner-15-7-bce.cnf.bz2,exp_V_L_MLD_CBT_DL,default,0.011726,complete,UNSAT,0.119717,--
sat/Steiner-15-7-bce.cnf.bz2,exp_V_MLD_CBT_DL,default,0.014773,complete,UNSAT,0.120632,--
sat/Steiner-15-7-bce.cnf.bz2,glucose3.0,proofs,0.0115229,complete,UNSAT,0.122537,--
sat/Steiner-15-7-bce.cnf.bz2,upGlucose-3.0_PADC,default,0.0215431,complete,UNSAT,0.120941,--
sat/Steiner-243-45-bce.cnf.bz2,CaDiCaL-sc2020,default,5000.1,timeout (wallclock),UNKNOWN,0.0240889,TIMEOUT
sat/Steiner-243-45-bce.cnf.bz2,DurianSat,default,5000.11,timeout (wallclock),UNKNOWN,0.0261651,TIMEOUT
sat/Steiner-243-45-bce.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL,5000.09,timeout (wallclock),UNKNOWN,0.0222579,TIMEOUT
sat/Steiner-243-45-bce.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Exp,5000.02,timeout (wallclock),UNKNOWN,0.0382141,TIMEOUT
sat/Steiner-243-45-bce.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Lin,5000.03,timeout (wallclock),UNKNOWN,0.0244909,TIMEOUT
sat/Steiner-243-45-bce.cnf.bz2,ExMapleLCMDistChronoBT,PSIDS_DL,5000.02,timeout (wallclock),UNKNOWN,0.0252191,TIMEOUT
sat/Steiner-243-45-bce.cnf.bz2,Kissat-sc2020-default,default,5000.02,timeout (wallclock),UNKNOWN,0.0232019,TIMEOUT
sat/Steiner-243-45-bce.cnf.bz2,Kissat-sc2020-sat,default,466.039,complete,SAT-VERIFIED,0.021063,--
sat/Steiner-243-45-bce.cnf.bz2,Kissat-sc2020-unsat,default,5000.09,timeout (wallclock),UNKNOWN,0.015334,TIMEOUT
sat/Steiner-243-45-bce.cnf.bz2,MLCMDChronoBT-DL-Scavel,default,5000.05,timeout (wallclock),UNKNOWN,0.0319571,TIMEOUT
sat/Steiner-243-45-bce.cnf.bz2,Maple-LCM-Dist-alluip-trail,default,5000.02,timeout (wallclock),UNKNOWN,0.019027,TIMEOUT
sat/Steiner-243-45-bce.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,LRB_VSIDS_2_init,5000.02,timeout (wallclock),UNKNOWN,0.022443,TIMEOUT
sat/Steiner-243-45-bce.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,default_drup,5000.1,timeout (wallclock),UNKNOWN,0.029289,TIMEOUT
sat/Steiner-243-45-bce.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel01,default,5000.11,timeout (wallclock),UNKNOWN,0.0361591,TIMEOUT
sat/Steiner-243-45-bce.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel02,default,5000.03,timeout (wallclock),UNKNOWN,0.0193009,TIMEOUT
sat/Steiner-243-45-bce.cnf.bz2,MapleLCMDistChronoBT-DL-f2trc,default,5000.01,timeout (wallclock),UNKNOWN,0.0194541,TIMEOUT
sat/Steiner-243-45-bce.cnf.bz2,MapleLCMDistChronoBT-DL-v3,default,5000.03,timeout (wallclock),UNKNOWN,0.0225109,TIMEOUT
sat/Steiner-243-45-bce.cnf.bz2,MapleLCMDistChronoBT-f2trc,default,2693.01,complete,SAT-VERIFIED,0.0170121,--
sat/Steiner-243-45-bce.cnf.bz2,MapleLCMDistChronoBT-f2trc-s,default,5000.11,timeout (wallclock),UNKNOWN,0.028738,TIMEOUT
sat/Steiner-243-45-bce.cnf.bz2,Maple_CM+dist,default,5000.08,timeout (wallclock),UNKNOWN,0.0197021,TIMEOUT
sat/Steiner-243-45-bce.cnf.bz2,Maple_CM+dist+sattime2s+-,default,0.846393,complete,SAT-VERIFIED,0.0119499,--
sat/Steiner-243-45-bce.cnf.bz2,Maple_CM+dist+simp2--,default,5000.07,timeout (wallclock),UNKNOWN,0.0289121,TIMEOUT
sat/Steiner-243-45-bce.cnf.bz2,Maple_CMused+dist,default,5000.01,timeout (wallclock),UNKNOWN,0.0248961,TIMEOUT
sat/Steiner-243-45-bce.cnf.bz2,Maple_mix,default,5000.01,timeout (wallclock),UNKNOWN,0.034157,TIMEOUT
sat/Steiner-243-45-bce.cnf.bz2,Maple_simp,default,5000.1,timeout (wallclock),UNKNOWN,0.027001,TIMEOUT
sat/Steiner-243-45-bce.cnf.bz2,ParaFROST,default,5000.04,timeout (wallclock),UNKNOWN,0.0236271,TIMEOUT
sat/Steiner-243-45-bce.cnf.bz2,ParaFROST_CBT,default,5000.08,timeout (wallclock),UNKNOWN,0.0216431,TIMEOUT
sat/Steiner-243-45-bce.cnf.bz2,PauSat,default,5000.02,timeout (wallclock),UNKNOWN,0.0177879,TIMEOUT
sat/Steiner-243-45-bce.cnf.bz2,PauSat_noproof,default,5000.03,timeout (wallclock),UNKNOWN,0.0454501,TIMEOUT
sat/Steiner-243-45-bce.cnf.bz2,Relaxed_LCMDCBDL,default,1.3236,complete,SAT-VERIFIED,0.013538,--
sat/Steiner-243-45-bce.cnf.bz2,Relaxed_LCMDCBDL_newTech,default,1.38048,complete,SAT-VERIFIED,0.0105299,--
sat/Steiner-243-45-bce.cnf.bz2,SLIME,default,5000.04,timeout (wallclock),UNKNOWN,0.0330421,TIMEOUT
sat/Steiner-243-45-bce.cnf.bz2,Top16-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.02,timeout (wallclock),UNKNOWN,0.02272,TIMEOUT
sat/Steiner-243-45-bce.cnf.bz2,Top24-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.04,timeout (wallclock),UNKNOWN,0.018982,TIMEOUT
sat/Steiner-243-45-bce.cnf.bz2,Top36-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.07,timeout (wallclock),UNKNOWN,0.02368,TIMEOUT
sat/Steiner-243-45-bce.cnf.bz2,Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.02,timeout (wallclock),UNKNOWN,0.027609,TIMEOUT
sat/Steiner-243-45-bce.cnf.bz2,cadical-alluip,default,5000.01,timeout (wallclock),UNKNOWN,0.0231269,TIMEOUT
sat/Steiner-243-45-bce.cnf.bz2,cadical-alluip-trail,default,5000.08,timeout (wallclock),UNKNOWN,0.027016,TIMEOUT
sat/Steiner-243-45-bce.cnf.bz2,cadical-trail,default,5000.02,timeout (wallclock),UNKNOWN,0.0246649,TIMEOUT
sat/Steiner-243-45-bce.cnf.bz2,cryptominisat-ccnr,default,19.8324,complete,SAT-VERIFIED,0.0136151,--
sat/Steiner-243-45-bce.cnf.bz2,cryptominisat-ccnr-lsids,default,138.52,complete,SAT-VERIFIED,0.01415,--
sat/Steiner-243-45-bce.cnf.bz2,cryptominisat-walksat,default,54.8754,complete,SAT-VERIFIED,0.019718,--
sat/Steiner-243-45-bce.cnf.bz2,exp_L_MLD_CBT_DL,default,5000.02,timeout (wallclock),UNKNOWN,0.0237011,TIMEOUT
sat/Steiner-243-45-bce.cnf.bz2,exp_V_LGB_MLD_CBT_DL,default,5000.02,timeout (wallclock),UNKNOWN,0.0472149,TIMEOUT
sat/Steiner-243-45-bce.cnf.bz2,exp_V_L_MLD_CBT_DL,default,5000.02,timeout (wallclock),UNKNOWN,0.020865,TIMEOUT
sat/Steiner-243-45-bce.cnf.bz2,exp_V_MLD_CBT_DL,default,5000.02,timeout (wallclock),UNKNOWN,0.0231031,TIMEOUT
sat/Steiner-243-45-bce.cnf.bz2,glucose3.0,proofs,5000.06,timeout (wallclock),UNKNOWN,0.0340671,TIMEOUT
sat/Steiner-243-45-bce.cnf.bz2,upGlucose-3.0_PADC,default,5000.07,timeout (wallclock),UNKNOWN,0.0255171,TIMEOUT
sat/Steiner-243-46-bce.cnf.bz2,CaDiCaL-sc2020,default,5000.05,timeout (wallclock),UNKNOWN,0.0239889,TIMEOUT
sat/Steiner-243-46-bce.cnf.bz2,DurianSat,default,5000.05,timeout (wallclock),UNKNOWN,0.0254219,TIMEOUT
sat/Steiner-243-46-bce.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL,5000.02,timeout (wallclock),UNKNOWN,0.0204769,TIMEOUT
sat/Steiner-243-46-bce.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Exp,5000.02,timeout (wallclock),UNKNOWN,0.022315,TIMEOUT
sat/Steiner-243-46-bce.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Lin,5000.02,timeout (wallclock),UNKNOWN,0.034412,TIMEOUT
sat/Steiner-243-46-bce.cnf.bz2,ExMapleLCMDistChronoBT,PSIDS_DL,5000.03,timeout (wallclock),UNKNOWN,0.0240349,TIMEOUT
sat/Steiner-243-46-bce.cnf.bz2,Kissat-sc2020-default,default,5000.01,timeout (wallclock),UNKNOWN,0.029295,TIMEOUT
sat/Steiner-243-46-bce.cnf.bz2,Kissat-sc2020-sat,default,5000.07,timeout (wallclock),UNKNOWN,0.0261309,TIMEOUT
sat/Steiner-243-46-bce.cnf.bz2,Kissat-sc2020-unsat,default,5000.09,timeout (wallclock),UNKNOWN,0.0157889,TIMEOUT
sat/Steiner-243-46-bce.cnf.bz2,MLCMDChronoBT-DL-Scavel,default,5000.1,timeout (wallclock),UNKNOWN,0.0290369,TIMEOUT
sat/Steiner-243-46-bce.cnf.bz2,Maple-LCM-Dist-alluip-trail,default,5000.1,timeout (wallclock),UNKNOWN,0.0188469,TIMEOUT
sat/Steiner-243-46-bce.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,LRB_VSIDS_2_init,5000.07,timeout (wallclock),UNKNOWN,0.026587,TIMEOUT
sat/Steiner-243-46-bce.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,default_drup,5000.08,timeout (wallclock),UNKNOWN,0.0433721,TIMEOUT
sat/Steiner-243-46-bce.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel01,default,5000.01,timeout (wallclock),UNKNOWN,0.01745,TIMEOUT
sat/Steiner-243-46-bce.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel02,default,5000.01,timeout (wallclock),UNKNOWN,0.0287221,TIMEOUT
sat/Steiner-243-46-bce.cnf.bz2,MapleLCMDistChronoBT-DL-f2trc,default,5000.02,timeout (wallclock),UNKNOWN,0.0206819,TIMEOUT
sat/Steiner-243-46-bce.cnf.bz2,MapleLCMDistChronoBT-DL-v3,default,5000.09,timeout (wallclock),UNKNOWN,0.023595,TIMEOUT
sat/Steiner-243-46-bce.cnf.bz2,MapleLCMDistChronoBT-f2trc,default,5000.11,timeout (wallclock),UNKNOWN,0.017368,TIMEOUT
sat/Steiner-243-46-bce.cnf.bz2,MapleLCMDistChronoBT-f2trc-s,default,5000.02,timeout (wallclock),UNKNOWN,0.017784,TIMEOUT
sat/Steiner-243-46-bce.cnf.bz2,Maple_CM+dist,default,5000.11,timeout (wallclock),UNKNOWN,0.0320821,TIMEOUT
sat/Steiner-243-46-bce.cnf.bz2,Maple_CM+dist+sattime2s+-,default,5000.02,timeout (wallclock),UNKNOWN,0.0273431,TIMEOUT
sat/Steiner-243-46-bce.cnf.bz2,Maple_CM+dist+simp2--,default,5000.1,timeout (wallclock),UNKNOWN,0.04617,TIMEOUT
sat/Steiner-243-46-bce.cnf.bz2,Maple_CMused+dist,default,5000.11,timeout (wallclock),UNKNOWN,0.03253,TIMEOUT
sat/Steiner-243-46-bce.cnf.bz2,Maple_mix,default,5000.04,timeout (wallclock),UNKNOWN,0.0278799,TIMEOUT
sat/Steiner-243-46-bce.cnf.bz2,Maple_simp,default,5000.03,timeout (wallclock),UNKNOWN,0.0275811,TIMEOUT
sat/Steiner-243-46-bce.cnf.bz2,ParaFROST,default,5000.07,timeout (wallclock),UNKNOWN,0.022417,TIMEOUT
sat/Steiner-243-46-bce.cnf.bz2,ParaFROST_CBT,default,5000.1,timeout (wallclock),UNKNOWN,0.0257509,TIMEOUT
sat/Steiner-243-46-bce.cnf.bz2,PauSat,default,5000.02,timeout (wallclock),UNKNOWN,0.0174531,TIMEOUT
sat/Steiner-243-46-bce.cnf.bz2,PauSat_noproof,default,5000.03,timeout (wallclock),UNKNOWN,0.0272459,TIMEOUT
sat/Steiner-243-46-bce.cnf.bz2,Relaxed_LCMDCBDL,default,5000.02,timeout (wallclock),UNKNOWN,0.0286199,TIMEOUT
sat/Steiner-243-46-bce.cnf.bz2,Relaxed_LCMDCBDL_newTech,default,5000.09,timeout (wallclock),UNKNOWN,0.0165071,TIMEOUT
sat/Steiner-243-46-bce.cnf.bz2,SLIME,default,5000.11,timeout (wallclock),UNKNOWN,0.0222471,TIMEOUT
sat/Steiner-243-46-bce.cnf.bz2,Top16-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.06,timeout (wallclock),UNKNOWN,0.012544,TIMEOUT
sat/Steiner-243-46-bce.cnf.bz2,Top24-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.02,timeout (wallclock),UNKNOWN,0.0231019,TIMEOUT
sat/Steiner-243-46-bce.cnf.bz2,Top36-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.05,timeout (wallclock),UNKNOWN,0.0186539,TIMEOUT
sat/Steiner-243-46-bce.cnf.bz2,Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.11,timeout (wallclock),UNKNOWN,0.0204441,TIMEOUT
sat/Steiner-243-46-bce.cnf.bz2,cadical-alluip,default,5000.09,timeout (wallclock),UNKNOWN,0.0284319,TIMEOUT
sat/Steiner-243-46-bce.cnf.bz2,cadical-alluip-trail,default,5000.01,timeout (wallclock),UNKNOWN,0.0323329,TIMEOUT
sat/Steiner-243-46-bce.cnf.bz2,cadical-trail,default,5000.11,timeout (wallclock),UNKNOWN,0.0232619,TIMEOUT
sat/Steiner-243-46-bce.cnf.bz2,cryptominisat-ccnr,default,5000.12,timeout (wallclock),UNKNOWN,0.032032,TIMEOUT
sat/Steiner-243-46-bce.cnf.bz2,cryptominisat-ccnr-lsids,default,5000.11,timeout (wallclock),UNKNOWN,0.014762,TIMEOUT
sat/Steiner-243-46-bce.cnf.bz2,cryptominisat-walksat,default,5000.02,timeout (wallclock),UNKNOWN,0.0207629,TIMEOUT
sat/Steiner-243-46-bce.cnf.bz2,exp_L_MLD_CBT_DL,default,5000.06,timeout (wallclock),UNKNOWN,0.028465,TIMEOUT
sat/Steiner-243-46-bce.cnf.bz2,exp_V_LGB_MLD_CBT_DL,default,5000.06,timeout (wallclock),UNKNOWN,0.0212199,TIMEOUT
sat/Steiner-243-46-bce.cnf.bz2,exp_V_L_MLD_CBT_DL,default,5000.02,timeout (wallclock),UNKNOWN,0.0262171,TIMEOUT
sat/Steiner-243-46-bce.cnf.bz2,exp_V_MLD_CBT_DL,default,5000.02,timeout (wallclock),UNKNOWN,0.0209159,TIMEOUT
sat/Steiner-243-46-bce.cnf.bz2,glucose3.0,proofs,5000.02,timeout (wallclock),UNKNOWN,0.0217141,TIMEOUT
sat/Steiner-243-46-bce.cnf.bz2,upGlucose-3.0_PADC,default,5000.02,timeout (wallclock),UNKNOWN,0.0279239,TIMEOUT
sat/Steiner-27-10-bce.cnf.bz2,CaDiCaL-sc2020,default,0.132357,complete,UNSAT,0.491328,--
sat/Steiner-27-10-bce.cnf.bz2,DurianSat,default,0.941589,complete,UNSAT,1.00733,--
sat/Steiner-27-10-bce.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL,0.967326,complete,UNSAT,1.0108,--
sat/Steiner-27-10-bce.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Exp,0.91125,complete,UNSAT,1.06614,--
sat/Steiner-27-10-bce.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Lin,0.771672,complete,UNSAT,1.00384,--
sat/Steiner-27-10-bce.cnf.bz2,ExMapleLCMDistChronoBT,PSIDS_DL,0.898118,complete,UNSAT,1.03512,--
sat/Steiner-27-10-bce.cnf.bz2,Kissat-sc2020-default,default,0.170299,complete,UNSAT,0.53299,--
sat/Steiner-27-10-bce.cnf.bz2,Kissat-sc2020-sat,default,0.171638,complete,UNSAT,0.543628,--
sat/Steiner-27-10-bce.cnf.bz2,Kissat-sc2020-unsat,default,0.178957,complete,UNSAT,0.515144,--
sat/Steiner-27-10-bce.cnf.bz2,MLCMDChronoBT-DL-Scavel,default,0.66854,complete,UNSAT,0.977831,--
sat/Steiner-27-10-bce.cnf.bz2,Maple-LCM-Dist-alluip-trail,default,0.821671,complete,UNSAT,1.12518,--
sat/Steiner-27-10-bce.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,LRB_VSIDS_2_init,0.214739,complete,UNSAT,0.627901,--
sat/Steiner-27-10-bce.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,default_drup,0.136173,complete,UNSAT,0.573435,--
sat/Steiner-27-10-bce.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel01,default,0.672942,complete,UNSAT,0.982179,--
sat/Steiner-27-10-bce.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel02,default,0.685547,complete,UNSAT,0.980923,--
sat/Steiner-27-10-bce.cnf.bz2,MapleLCMDistChronoBT-DL-f2trc,default,0.944656,complete,UNSAT,1.11127,--
sat/Steiner-27-10-bce.cnf.bz2,MapleLCMDistChronoBT-DL-v3,default,0.973627,complete,UNSAT,1.01063,--
sat/Steiner-27-10-bce.cnf.bz2,MapleLCMDistChronoBT-f2trc,default,0.878935,complete,UNSAT,1.11105,--
sat/Steiner-27-10-bce.cnf.bz2,MapleLCMDistChronoBT-f2trc-s,default,0.952107,complete,UNSAT,1.11384,--
sat/Steiner-27-10-bce.cnf.bz2,Maple_CM+dist,default,0.910351,complete,UNSAT,1.02822,--
sat/Steiner-27-10-bce.cnf.bz2,Maple_CM+dist+sattime2s+-,default,70.3129,complete,UNSAT,1.06976,--
sat/Steiner-27-10-bce.cnf.bz2,Maple_CM+dist+simp2--,default,0.770188,complete,UNSAT,0.998487,--
sat/Steiner-27-10-bce.cnf.bz2,Maple_CMused+dist,default,0.693095,complete,UNSAT,0.980301,--
sat/Steiner-27-10-bce.cnf.bz2,Maple_mix,default,0.198398,complete,UNSAT,0.575348,--
sat/Steiner-27-10-bce.cnf.bz2,Maple_simp,default,0.203171,complete,UNSAT,0.54391,--
sat/Steiner-27-10-bce.cnf.bz2,ParaFROST,default,0.15121,complete,UNSAT,0.523035,--
sat/Steiner-27-10-bce.cnf.bz2,ParaFROST_CBT,default,0.150237,complete,UNSAT,0.525112,--
sat/Steiner-27-10-bce.cnf.bz2,PauSat,default,0.941317,complete,UNSAT,1.20247,--
sat/Steiner-27-10-bce.cnf.bz2,PauSat_noproof,default,0.979751,complete,UNSAT,1.20517,--
sat/Steiner-27-10-bce.cnf.bz2,Relaxed_LCMDCBDL,default,2.90553,complete,UNSAT,1.02387,--
sat/Steiner-27-10-bce.cnf.bz2,Relaxed_LCMDCBDL_newTech,default,1.92741,complete,UNSAT,1.01712,--
sat/Steiner-27-10-bce.cnf.bz2,SLIME,default,1.04334,complete,UNSAT,1.63852,--
sat/Steiner-27-10-bce.cnf.bz2,Top16-Undominated-LC-MapleLCMDiscChronoBT-DL,default,1.06562,complete,UNSAT,1.0229,--
sat/Steiner-27-10-bce.cnf.bz2,Top24-Undominated-LC-MapleLCMDiscChronoBT-DL,default,1.09052,complete,UNSAT,1.02095,--
sat/Steiner-27-10-bce.cnf.bz2,Top36-Undominated-LC-MapleLCMDiscChronoBT-DL,default,1.07624,complete,UNSAT,1.02774,--
sat/Steiner-27-10-bce.cnf.bz2,Undominated-LC-MapleLCMDiscChronoBT-DL,default,0.890325,complete,UNSAT,0.999596,--
sat/Steiner-27-10-bce.cnf.bz2,cadical-alluip,default,0.163436,complete,UNSAT,0.494297,--
sat/Steiner-27-10-bce.cnf.bz2,cadical-alluip-trail,default,0.161285,complete,UNSAT,0.492264,--
sat/Steiner-27-10-bce.cnf.bz2,cadical-trail,default,0.144873,complete,UNSAT,0.530999,--
sat/Steiner-27-10-bce.cnf.bz2,cryptominisat-ccnr,default,0.30367,complete,UNSAT,0.699556,--
sat/Steiner-27-10-bce.cnf.bz2,cryptominisat-ccnr-lsids,default,0.305563,complete,UNSAT,0.701536,--
sat/Steiner-27-10-bce.cnf.bz2,cryptominisat-walksat,default,0.302985,complete,UNSAT,0.702191,--
sat/Steiner-27-10-bce.cnf.bz2,exp_L_MLD_CBT_DL,default,0.668375,complete,UNSAT,0.984608,--
sat/Steiner-27-10-bce.cnf.bz2,exp_V_LGB_MLD_CBT_DL,default,0.671504,complete,UNSAT,0.978691,--
sat/Steiner-27-10-bce.cnf.bz2,exp_V_L_MLD_CBT_DL,default,0.662799,complete,UNSAT,0.990392,--
sat/Steiner-27-10-bce.cnf.bz2,exp_V_MLD_CBT_DL,default,0.676943,complete,UNSAT,0.97748,--
sat/Steiner-27-10-bce.cnf.bz2,glucose3.0,proofs,0.129693,complete,UNSAT,0.493509,--
sat/Steiner-27-10-bce.cnf.bz2,upGlucose-3.0_PADC,default,0.110561,complete,UNSAT,0.494886,--
sat/Steiner-405-70-bce.cnf.bz2,CaDiCaL-sc2020,default,5000.02,timeout (wallclock),UNKNOWN,0.019533,TIMEOUT
sat/Steiner-405-70-bce.cnf.bz2,DurianSat,default,5000.02,timeout (wallclock),UNKNOWN,0.035926,TIMEOUT
sat/Steiner-405-70-bce.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL,5000.03,timeout (wallclock),UNKNOWN,0.019067,TIMEOUT
sat/Steiner-405-70-bce.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Exp,5000.03,timeout (wallclock),UNKNOWN,0.0256539,TIMEOUT
sat/Steiner-405-70-bce.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Lin,5000.05,timeout (wallclock),UNKNOWN,0.020762,TIMEOUT
sat/Steiner-405-70-bce.cnf.bz2,ExMapleLCMDistChronoBT,PSIDS_DL,5000.02,timeout (wallclock),UNKNOWN,0.0202691,TIMEOUT
sat/Steiner-405-70-bce.cnf.bz2,Kissat-sc2020-default,default,5000.02,timeout (wallclock),UNKNOWN,0.026687,TIMEOUT
sat/Steiner-405-70-bce.cnf.bz2,Kissat-sc2020-sat,default,5000.05,timeout (wallclock),UNKNOWN,0.028867,TIMEOUT
sat/Steiner-405-70-bce.cnf.bz2,Kissat-sc2020-unsat,default,5000.02,timeout (wallclock),UNKNOWN,0.0343451,TIMEOUT
sat/Steiner-405-70-bce.cnf.bz2,MLCMDChronoBT-DL-Scavel,default,5000.11,timeout (wallclock),UNKNOWN,0.0334371,TIMEOUT
sat/Steiner-405-70-bce.cnf.bz2,Maple-LCM-Dist-alluip-trail,default,5000.02,timeout (wallclock),UNKNOWN,0.018326,TIMEOUT
sat/Steiner-405-70-bce.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,LRB_VSIDS_2_init,5000.03,timeout (wallclock),UNKNOWN,0.0194671,TIMEOUT
sat/Steiner-405-70-bce.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,default_drup,5000.02,timeout (wallclock),UNKNOWN,0.0255551,TIMEOUT
sat/Steiner-405-70-bce.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel01,default,5000.02,timeout (wallclock),UNKNOWN,0.024866,TIMEOUT
sat/Steiner-405-70-bce.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel02,default,5000.02,timeout (wallclock),UNKNOWN,0.0259581,TIMEOUT
sat/Steiner-405-70-bce.cnf.bz2,MapleLCMDistChronoBT-DL-f2trc,default,5000.02,timeout (wallclock),UNKNOWN,0.0178849,TIMEOUT
sat/Steiner-405-70-bce.cnf.bz2,MapleLCMDistChronoBT-DL-v3,default,5000.02,timeout (wallclock),UNKNOWN,0.0224761,TIMEOUT
sat/Steiner-405-70-bce.cnf.bz2,MapleLCMDistChronoBT-f2trc,default,5000.02,timeout (wallclock),UNKNOWN,0.0325991,TIMEOUT
sat/Steiner-405-70-bce.cnf.bz2,MapleLCMDistChronoBT-f2trc-s,default,5000.02,timeout (wallclock),UNKNOWN,0.0294119,TIMEOUT
sat/Steiner-405-70-bce.cnf.bz2,Maple_CM+dist,default,5000.02,timeout (wallclock),UNKNOWN,0.0186821,TIMEOUT
sat/Steiner-405-70-bce.cnf.bz2,Maple_CM+dist+sattime2s+-,default,5000.02,timeout (wallclock),UNKNOWN,0.0198669,TIMEOUT
sat/Steiner-405-70-bce.cnf.bz2,Maple_CM+dist+simp2--,default,5000.06,timeout (wallclock),UNKNOWN,0.0147611,TIMEOUT
sat/Steiner-405-70-bce.cnf.bz2,Maple_CMused+dist,default,5000.07,timeout (wallclock),UNKNOWN,0.0218681,TIMEOUT
sat/Steiner-405-70-bce.cnf.bz2,Maple_mix,default,5000.04,timeout (wallclock),UNKNOWN,0.025097,TIMEOUT
sat/Steiner-405-70-bce.cnf.bz2,Maple_simp,default,5000.02,timeout (wallclock),UNKNOWN,0.027762,TIMEOUT
sat/Steiner-405-70-bce.cnf.bz2,ParaFROST,default,5000.09,timeout (wallclock),UNKNOWN,0.0161839,TIMEOUT
sat/Steiner-405-70-bce.cnf.bz2,ParaFROST_CBT,default,5000.04,timeout (wallclock),UNKNOWN,0.019526,TIMEOUT
sat/Steiner-405-70-bce.cnf.bz2,PauSat,default,5000.01,timeout (wallclock),UNKNOWN,0.0195129,TIMEOUT
sat/Steiner-405-70-bce.cnf.bz2,PauSat_noproof,default,5000.06,timeout (wallclock),UNKNOWN,0.0247721,TIMEOUT
sat/Steiner-405-70-bce.cnf.bz2,Relaxed_LCMDCBDL,default,5000.02,timeout (wallclock),UNKNOWN,0.032868,TIMEOUT
sat/Steiner-405-70-bce.cnf.bz2,Relaxed_LCMDCBDL_newTech,default,5000.02,timeout (wallclock),UNKNOWN,0.02718,TIMEOUT
sat/Steiner-405-70-bce.cnf.bz2,SLIME,default,5000.03,timeout (wallclock),UNKNOWN,0.0272909,TIMEOUT
sat/Steiner-405-70-bce.cnf.bz2,Top16-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.04,timeout (wallclock),UNKNOWN,0.0191279,TIMEOUT
sat/Steiner-405-70-bce.cnf.bz2,Top24-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.07,timeout (wallclock),UNKNOWN,0.024043,TIMEOUT
sat/Steiner-405-70-bce.cnf.bz2,Top36-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.06,timeout (wallclock),UNKNOWN,0.0157739,TIMEOUT
sat/Steiner-405-70-bce.cnf.bz2,Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.02,timeout (wallclock),UNKNOWN,0.0258839,TIMEOUT
sat/Steiner-405-70-bce.cnf.bz2,cadical-alluip,default,5000.06,timeout (wallclock),UNKNOWN,0.0156099,TIMEOUT
sat/Steiner-405-70-bce.cnf.bz2,cadical-alluip-trail,default,5000.01,timeout (wallclock),UNKNOWN,0.0174249,TIMEOUT
